# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:04:50.618794
# Scan File: high_res_cell
# Grid: 25x25 (625 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 10
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8,Endmember_9,Endmember_10
6.824170000000000300e+02,1.566214853992371064e-02,1.115642942528563206e-02,-6.107420573111244783e-03,9.296668405092498727e-03,7.622432268309465089e-03,8.627850293894831490e-03,1.108674673237916401e-03,-2.607125347059640209e-03,1.591908062892367220e-02,-6.744528393392169169e-03
6.851760000000000446e+02,1.389766098076121448e-02,1.298395995104089512e-02,-4.795985806890262076e-03,1.580504087033683669e-02,8.972329387791189159e-03,7.764416435699897714e-03,2.706915368345985499e-03,-1.008524950314201689e-04,2.386330151981715803e-02,-5.316183095376972312e-03
6.879339999999999691e+02,1.695948974449502239e-02,1.293061364844325448e-02,4.221328718162438258e-03,7.341755941045688579e-03,8.378562564138481578e-03,1.618166722306096580e-02,2.942925067432123568e-03,4.021098415424643330e-03,2.335238426750503929e-02,-4.359396908865430589e-03
6.906910000000000309e+02,1.592378719585544125e-02,1.227482445296266059e-02,1.499081716372262230e-02,-2.026931733165466751e-03,4.918570586361285628e-03,1.818404847218680134e-02,7.347335799128659056e-03,4.659194683992977891e-03,2.344109781066430753e-02,-3.924718019053428757e-03
6.934479999999999791e+02,1.796853582964176577e-02,1.264277260792677840e-02,2.050364657776477390e-02,-9.044857654533049185e-03,5.472314528605405799e-03,1.529926824429507157e-02,1.405989967611457128e-02,3.452323492052634078e-03,2.502079626868176920e-02,-3.647024075356829730e-03
6.962029999999999745e+02,1.900876768186822788e-02,1.728878429514859802e-02,6.590495413122839791e-03,-6.014727885971689336e-03,1.180874603077691244e-02,1.357256633275456467e-02,1.835557883033319196e-02,3.474778323857181071e-03,2.729996611494452802e-02,-3.453630514669216167e-03
6.989579999999999700e+02,2.381147888742773597e-02,1.964507416288540503e-02,-3.166193505536697012e-03,3.650792712806472627e-03,1.289506282318323739e-02,2.050893370612613675e-02,1.470975715640856704e-02,6.623919269634469947e-03,2.749846542076751083e-02,-2.433801824822201185e-03
7.017119999999999891e+02,1.991954766745294980e-02,1.432745524025908629e-02,-7.904282607631048230e-04,4.258158970560782519e-03,8.054926342288793242e-03,2.192467491440620517e-02,6.870226138258269527e-03,5.318840340836381714e-03,1.997935225131113393e-02,5.259329766007861395e-04
7.044640000000000555e+02,1.911597577796987635e-02,8.032980889261609123e-03,6.555843359117096737e-03,5.733088575782676645e-03,7.039996905473357505e-04,1.873575275922922598e-02,2.214957191735335111e-03,4.431863168320485449e-03,1.308197531162213351e-02,2.586911102971321472e-03
7.072160000000000082e+02,1.880768949187149736e-02,5.730974991785783498e-03,6.559772272063620936e-03,6.029538907360251256e-04,-1.384159317292065275e-03,8.191468338566753118e-03,2.830050278327357442e-03,2.744552770686019705e-03,1.335922270953086508e-02,2.705187998699169760e-03
7.099669999999999845e+02,1.379028301640371212e-02,6.359531329041503978e-03,2.258522413370591883e-04,2.333491567771898111e-03,-3.258127527084645446e-03,7.150440855452307176e-03,4.732129405942283110e-03,2.995831710156344335e-03,1.082701043357062708e-02,3.957278028849007222e-03
7.127179999999999609e+02,8.809988566754925476e-03,1.097130891695486526e-02,1.916703814427544138e-03,7.141107649826665404e-03,1.251323290342713779e-03,6.092384581255248961e-03,6.110352856918863443e-03,4.479128473840052888e-03,1.898448699460127120e-02,1.035943523158757394e-02
7.154669999999999845e+02,1.161788362916081792e-02,1.385487709380957277e-02,1.188812568965470252e-02,1.276339514700847687e-02,5.927562266389175410e-03,1.073236656993699703e-02,9.181987799523009391e-03,6.124067547362862900e-03,1.586903691006289960e-02,1.582060859587763532e-02
7.182150000000000318e+02,1.931931011113104113e-02,1.482235117618871043e-02,2.095858930360868649e-02,4.775491725008216420e-03,9.806704422664323101e-03,1.720887780494781416e-02,1.381139747941838823e-02,7.787931020231317163e-03,7.167132725330225239e-03,1.927168640020040374e-02
7.209629999999999654e+02,2.282370486674931143e-02,1.106509158780305015e-02,2.019521759063880317e-02,1.042563579364255179e-02,5.201093175575021918e-03,2.631116738823618267e-02,1.595136971652106467e-02,7.303970575665004288e-03,-6.193045087806072629e-03,1.812836601357809344e-02
7.237089999999999463e+02,2.398323638628113708e-02,8.659212949215273555e-03,1.226187778251134133e-02,1.993946533518479308e-02,1.125560689611291090e-03,2.336998923400728650e-02,1.656510635946364940e-02,7.078586459111300619e-03,-2.959899783458345285e-03,1.414604403376992260e-02
7.264550000000000409e+02,1.660011989954291931e-02,1.136814751385611423e-02,2.105820228984240511e-02,1.730504865322453345e-02,-1.258743007152684362e-03,1.789054557229737691e-02,1.352038101812536031e-02,7.663177505388809110e-03,9.704860780811796345e-03,8.277169312036765370e-03
7.292000000000000455e+02,1.219330920306129461e-02,1.314804852444590236e-02,3.227117096046239197e-02,-8.918126451638187097e-04,-5.118963044484094171e-03,1.832275707231954820e-02,8.194464465550020671e-03,7.031242884052386899e-03,1.011750580748074779e-02,7.256614263988053412e-03
7.319439999999999600e+02,1.346266087386220264e-02,1.641790986311565323e-02,3.866643729465062129e-02,-1.071804282575758785e-03,-5.167753460420334427e-03,2.224703483521894842e-02,3.525034294986628680e-03,8.286670894874167276e-03,1.765654045955382043e-02,7.437665672383457494e-03
7.346870000000000118e+02,1.727937687865093580e-02,1.853903428709382378e-02,3.408097447817878822e-02,8.115061701912153203e-03,-6.066919154146636906e-04,2.358939266901034087e-02,3.698928262198652311e-03,8.185573813316030650e-03,2.708202568246954531e-02,7.024087506599330233e-03
7.374289999999999736e+02,1.567157974247873620e-02,2.210024767764402071e-02,1.730210814854327150e-02,1.366190838578588973e-02,2.861203149809981791e-03,2.444749195118476465e-02,8.604615389577383727e-03,8.199105612920254416e-03,3.351835710257559942e-02,5.931559107265459846e-03
7.401699999999999591e+02,1.095591037547506003e-02,2.470819325991310128e-02,2.001952550006334819e-02,1.090788393668791489e-02,2.228034274555560842e-03,3.284977611212980958e-02,1.255892582781041253e-02,8.280963551581446008e-03,3.165536449051870038e-02,7.629060353048675372e-03
7.429109999999999445e+02,1.185798191074197150e-02,3.630433155698151171e-02,3.709164810692314185e-02,1.176723031456138914e-02,4.041947357627490717e-03,5.719516373358975170e-02,1.963480622714744092e-02,1.351074716343077936e-02,4.039407480949167017e-02,8.303702705522707575e-03
7.456499999999999773e+02,1.404894046829013345e-02,4.862089428731586338e-02,6.215820430653704043e-02,1.197081675007148280e-02,7.979171473531252584e-03,8.471772936912824736e-02,3.169371321676142661e-02,1.935800777790460184e-02,5.159397668823532956e-02,9.994934694184980789e-03
7.483890000000000100e+02,1.514754038340492687e-02,5.907428026967516399e-02,7.235733817456149741e-02,4.151374392894296300e-03,1.303277030923535862e-02,1.064638497213664936e-01,4.298373458877084718e-02,2.108268475064703149e-02,5.256106415849730318e-02,1.055143797636531183e-02
7.511269999999999527e+02,1.354127668520191743e-02,5.977601718181431434e-02,6.442574087272898153e-02,6.432785639566531571e-03,9.657940452756849647e-03,1.052120830891682263e-01,4.216361275533267450e-02,2.113843057021916674e-02,5.431233543592259294e-02,1.066328767258544266e-02
7.538640000000000327e+02,1.750849825952738303e-02,5.327031577091271425e-02,4.787997830291537693e-02,4.633000121438718422e-03,3.677361992378079536e-03,9.121345356397811410e-02,3.189165814257004239e-02,1.732951101678594646e-02,5.176530866811232534e-02,1.088339146904783450e-02
7.566000000000000227e+02,2.389890004469821805e-02,4.163638688860122478e-02,2.723201883961751807e-02,3.466648104235182243e-03,-1.993468194319752973e-03,6.554007981223333723e-02,2.308731646819371305e-02,1.459771336977720713e-02,4.324683875438786740e-02,1.259241808081390697e-02
7.593350000000000364e+02,3.036128424456152608e-02,3.190864017068145014e-02,2.577862484592619019e-02,-4.588971918432601521e-03,1.050638366582708205e-03,4.431589806678599974e-02,2.153426408117435284e-02,1.113709223096865514e-02,2.759699661867602571e-02,1.374657200604968363e-02
7.620689999999999600e+02,2.670195623694835568e-02,2.317436103408541948e-02,6.425168791741705382e-03,6.682714302367798523e-03,1.792130773350478559e-03,2.777276672739134242e-02,1.954404905863110081e-02,9.711672272511850945e-03,1.801542531977558259e-02,1.283114209960028312e-02
7.648020000000000209e+02,2.008410191902057149e-02,1.941670280765566553e-02,-6.616870074020944278e-03,2.412639270161879082e-02,1.752505369340299352e-03,2.189457268418564667e-02,1.259457512453723317e-02,7.274766348214326515e-03,1.972320308918159779e-02,1.265041598630952356e-02
7.675349999999999682e+02,1.991474022098498053e-02,1.882626211365856159e-02,-1.701563926327793325e-02,2.342434283690721097e-02,2.888497663647588559e-04,1.897611423912044099e-02,8.855100956307419835e-03,7.898273654440018596e-03,2.560857022999661614e-02,1.196391327770065377e-02
7.702659999999999627e+02,2.537253509431758314e-02,1.905048022269785132e-02,1.979584580698884322e-03,1.025419769598995973e-02,2.906860396444282610e-03,1.454547701256246606e-02,9.039694149517763649e-03,8.053508144925041606e-03,2.684667785760389697e-02,1.368392593896868709e-02
7.729969999999999573e+02,2.291873632958570106e-02,1.698509276607131427e-02,2.291604990858863572e-02,-1.564110954889145685e-03,3.415794459285565951e-03,1.185723802311143549e-02,5.686421909143125029e-03,9.888825613153396504e-03,2.067774574536736243e-02,1.471925138007045691e-02
7.757269999999999754e+02,2.353057074426707918e-02,1.677754412484139257e-02,3.844421544805284863e-02,2.198616548797129727e-04,1.116895460441377427e-03,1.770530574274897101e-02,4.251231811172314495e-03,1.157482754209293759e-02,1.687387609104815112e-02,1.491724352819453862e-02
7.784560000000000173e+02,3.032534437842095837e-02,1.602683043180987491e-02,3.903001670686586516e-02,6.500191368232335898e-03,-6.044322587879496361e-04,2.262283117521917547e-02,1.040186608392643444e-02,1.451690625289787755e-02,1.400278837154593156e-02,1.449527540912065419e-02
7.811839999999999691e+02,3.223267217610066571e-02,2.306346023706155532e-02,3.362738885073544848e-02,1.666297296418546917e-02,6.603222699242060692e-03,2.479666647905183485e-02,1.652985569753696177e-02,2.004584320130175720e-02,2.436751965314336299e-02,1.737993389917465506e-02
7.839109999999999445e+02,2.950131073232128975e-02,2.795448891054789706e-02,2.701603905974551273e-02,1.541609706815148285e-02,1.068499129501323565e-02,2.580050584493021049e-02,1.315065390376058546e-02,2.707256145631231625e-02,2.908167721383518936e-02,2.037868355853776278e-02
7.866369999999999436e+02,2.915349813396698325e-02,2.688343320768953743e-02,2.116480192355756768e-02,-6.072321407645624169e-04,1.073036782509123772e-02,2.979184238133773463e-02,1.216130047533996693e-02,2.494965221134374730e-02,1.812773773309604708e-02,2.059317705146726518e-02
7.893630000000000564e+02,3.531749951362689321e-02,2.039393465687914034e-02,2.009809667833852356e-02,-3.563939776609646726e-03,3.765567882482178524e-03,3.427650593335181128e-02,1.143168006895500279e-02,2.029999567194113244e-02,4.417546893675128317e-03,1.570219777374435438e-02
7.920869999999999891e+02,3.582474046403543583e-02,2.148213293907286561e-02,3.098181184587295647e-02,1.509004088454231340e-03,7.113364701262649137e-03,3.453918659739006053e-02,1.169430022119927193e-02,1.511427053912110623e-02,1.329866328785336317e-02,1.128778975130853915e-02
7.948110000000000355e+02,3.154753034966094327e-02,2.112520451255059384e-02,4.509895166569918151e-02,9.909213241385340584e-03,9.476845059744790079e-03,2.636840063432853085e-02,9.869733246807888688e-03,1.041427925819834836e-02,2.119000314011778088e-02,6.868671609375337321e-03
7.975339999999999918e+02,3.210207880956701676e-02,1.873045162241752937e-02,4.893928258545458820e-02,3.273893440070604899e-03,1.047281895135081069e-02,2.134298878825541257e-02,1.191327812490331622e-02,5.298116026817845971e-03,1.625824892155082468e-02,6.402106461593914423e-03
8.002559999999999718e+02,3.168883735514744365e-02,1.555673616618248427e-02,3.760791759348146301e-02,-9.090723820503873384e-03,1.092726455041585949e-02,2.180730390750094255e-02,1.270152589238342580e-02,1.078784856048866508e-02,1.179127903370508906e-02,8.587539586396346347e-03
8.029769999999999754e+02,2.567180944256747255e-02,2.091511557336861449e-02,2.577559009986942276e-02,-1.201373451951316326e-02,1.638839710416943943e-02,2.560037394031481478e-02,1.156273223874738215e-02,1.754339494320736326e-02,2.665118304046980649e-02,1.564797774307483472e-02
8.056970000000000027e+02,2.457692406310213115e-02,2.341247194499502041e-02,2.531489058207414891e-02,2.473083292052955656e-03,1.400833352210680699e-02,2.544095182067811212e-02,1.036637596713683301e-02,1.709878422028736702e-02,3.305069789515079071e-02,1.994290722922290038e-02
8.084160000000000537e+02,3.244577507859872784e-02,2.296802409801740330e-02,2.713268335308501727e-02,1.395623234150661710e-02,1.381062547762559878e-02,2.642280160596341410e-02,1.157578563557603614e-02,1.399731056290130088e-02,2.886938658844506039e-02,2.099424095450424035e-02
8.111349999999999909e+02,3.141000423442963374e-02,2.186669618139843591e-02,3.333088979005488506e-02,2.709468071468962291e-03,1.615532761861189839e-02,2.299853714266534774e-02,1.569893128950120009e-02,1.828640694711341358e-02,1.892158070491684746e-02,2.102229701122063782e-02
8.138519999999999754e+02,2.331226372435497851e-02,2.323261200566714701e-02,3.004856903895098200e-02,-5.741420871282709726e-03,1.986069541947635755e-02,2.259559765815052218e-02,1.700444517491846858e-02,2.240239666809739141e-02,2.272975952075697442e-02,2.472065509691331181e-02
8.165689999999999600e+02,2.386706880858676522e-02,2.294354866620615385e-02,3.873284268918614215e-02,3.882102325221688244e-03,1.763366512857272861e-02,2.409618624795245231e-02,1.775162507291451128e-02,2.240281832335619394e-02,2.418877586324271606e-02,2.714083718738956666e-02
8.192849999999999682e+02,2.624619616140930548e-02,2.501155489063359647e-02,2.847687518449555644e-02,1.391687726693918367e-02,1.579090623293550461e-02,2.591400222862799349e-02,1.682185144145310202e-02,2.289967258269257067e-02,3.026621198502827542e-02,2.722236656202735652e-02
8.220000000000000000e+02,2.745665546188144623e-02,2.872883832924465891e-02,1.959678695538907139e-02,1.349956144410098362e-02,1.941728018282176324e-02,2.914695296155260518e-02,1.970756478110060814e-02,2.308738689801661387e-02,3.482089137967180059e-02,2.789800636273673251e-02
8.247140000000000555e+02,2.755986689865565914e-02,2.844920786546385055e-02,1.187312183779293435e-02,1.391623137946100021e-02,2.127020831385059013e-02,3.284033704119506542e-02,1.833647407152946482e-02,2.078725498605847599e-02,3.546098314926744016e-02,2.703290713138026269e-02
8.274270000000000209e+02,2.658632991987087621e-02,2.348548350934394346e-02,2.167064873185649623e-02,1.681070439339982583e-02,2.184816828254232748e-02,3.098614371673807932e-02,2.035590090723343390e-02,2.310358952178520955e-02,2.851048479408619524e-02,2.459087798667845826e-02
8.301390000000000100e+02,2.383362439694510643e-02,1.876737515466760098e-02,2.833844152970635411e-02,8.429072381604313380e-03,1.846269697252023861e-02,2.738388321460089037e-02,2.063623134417284094e-02,2.487469538579462416e-02,2.233067018884942606e-02,2.249581088823519523e-02
8.328509999999999991e+02,2.844717731442304720e-02,1.487852055685827748e-02,2.371811477886811431e-02,-1.258616515544049019e-03,2.102162461029580612e-02,2.624510218874780143e-02,2.435270340537235706e-02,2.214105571796740751e-02,1.427993423970611020e-02,2.130740991060512193e-02
8.355610000000000355e+02,2.733821731898371243e-02,1.562234232201214351e-02,1.596919854351617346e-02,-1.493849043365941265e-03,2.336291289718889566e-02,2.710398396322633366e-02,2.150891655774833655e-02,1.665401271693658578e-02,1.028662406602163723e-02,1.971414739134920088e-02
8.382709999999999582e+02,2.636020707663349477e-02,1.751993409315558137e-02,1.847281997348781263e-02,6.754227326217488586e-03,2.695496049222484425e-02,3.125525748598914633e-02,2.315577955236728172e-02,1.900359899501109784e-02,4.490413070333668100e-03,2.298336278554154524e-02
8.409800000000000182e+02,2.649857195291289297e-02,2.072989338332549558e-02,2.564258789429405688e-02,1.105845314512941477e-02,2.683325548899389776e-02,3.363489485378009375e-02,2.304363884783471039e-02,1.912020757662698245e-02,1.158267858831620208e-02,2.785244738141695597e-02
8.436879999999999882e+02,3.108688424508043030e-02,2.388876613852146738e-02,1.876717596782773514e-02,1.776435378105929372e-02,2.578835876200670507e-02,3.411530376592060432e-02,2.243189407468180324e-02,1.926359452726458116e-02,2.225380396729105537e-02,3.122024137501305113e-02
8.463949999999999818e+02,2.550879463973317399e-02,2.988335400568519623e-02,1.129411342766183449e-02,2.884882724754116862e-02,2.692590830247466871e-02,3.261424988287899701e-02,2.223073588294820560e-02,2.140894603750665912e-02,3.549116714078483920e-02,3.255099435684066789e-02
8.491009999999999991e+02,1.780235700768795920e-02,3.198898837163877823e-02,6.086711535256882077e-03,3.197142835721630827e-02,2.873649390185838495e-02,3.129497794580147346e-02,2.582286845040586074e-02,2.614878084910880404e-02,3.205144476618138061e-02,3.407814595490911425e-02
8.518070000000000164e+02,1.494031196223556332e-02,2.749285164884813365e-02,1.694487127167749324e-02,1.509169818546859769e-02,2.274585515212468670e-02,2.784722601898242597e-02,2.518756692514758852e-02,2.614395325494169031e-02,1.833889085988475720e-02,3.604377361653562928e-02
