# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8
2.864639999999999873e+03,-6.610890034884388256e-03,6.034923052939988874e-02,1.057888010482794794e-01,2.298168620378162469e-02,1.352783134572801277e-02,5.980702549796171330e-02,1.933492781892585943e-02,6.433255705299534277e-02
2.866730000000000018e+03,-5.673681245518411020e-03,6.666959069294928208e-02,1.141115803376256677e-01,2.550971591826350221e-02,2.265763915112027627e-02,6.891941082755682901e-02,2.462112583807635202e-02,7.184104047245434832e-02
2.868820000000000164e+03,-6.571336686037501651e-03,7.487443192205425757e-02,1.228877381054456069e-01,3.762290391451944549e-02,3.720513465030485939e-02,7.891834889370109851e-02,3.399513167615052234e-02,8.237145256660978465e-02
2.870909999999999854e+03,-7.297008499333137999e-03,7.730872557806144074e-02,1.242969603003292456e-01,4.375140359199995721e-02,4.009397635098649326e-02,8.347952855989168586e-02,3.765931914713131767e-02,8.563581247985636857e-02
2.873000000000000000e+03,-7.112741906716013585e-03,7.819886337799486498e-02,1.239624921127247259e-01,4.331454530934215896e-02,3.544470598796397448e-02,8.494247459759307617e-02,3.974345547648722859e-02,8.632095598585491636e-02
2.875090000000000146e+03,-6.856804850185679867e-03,7.974307278636377783e-02,1.240452164874014385e-01,4.375646962674338558e-02,3.391220239248041862e-02,8.493225545861489423e-02,4.177470861613671871e-02,8.783641063671004945e-02
2.877170000000000073e+03,-6.108052976002184553e-03,8.292410338789731050e-02,1.251376372251538360e-01,4.295895470839904834e-02,3.380767253670120820e-02,8.459256585801010198e-02,4.296705776033688667e-02,8.994531528562148270e-02
2.879260000000000218e+03,-5.203750435824577858e-03,8.415972667464247103e-02,1.252338505250116807e-01,3.741750926173846581e-02,2.917913160502652592e-02,8.346229254429113342e-02,4.058373527911634387e-02,8.861246785116801139e-02
2.881349999999999909e+03,-4.477985271469406281e-03,8.526508256336455538e-02,1.277085600918562713e-01,3.593501964938730642e-02,2.636467770743543965e-02,8.395489387407585602e-02,4.206538158914078368e-02,9.021462692746000378e-02
2.883429999999999836e+03,-4.262341388098306316e-03,8.984746540356655653e-02,1.335583299413128644e-01,4.161940647098433255e-02,3.105816763057774738e-02,8.810555418155799345e-02,4.967690119712613039e-02,9.763382377641970089e-02
2.885519999999999982e+03,-4.413928711206951960e-03,9.207691221015992800e-02,1.376760864345097368e-01,4.655980254300485371e-02,3.383204050950214953e-02,9.124197634594577444e-02,5.534952207482970316e-02,1.031306818983057511e-01
2.887599999999999909e+03,-3.992142459732631044e-03,9.140112822755944166e-02,1.383002454093831546e-01,4.082068442936893915e-02,2.659489882872916044e-02,9.159007355478884782e-02,5.554552729117281928e-02,1.046742787155896942e-01
2.889679999999999836e+03,-4.294240854161121557e-03,9.193670322652884586e-02,1.393134929674533506e-01,3.818628638027143918e-02,2.810920662994612074e-02,9.221631824119240484e-02,5.430623444646742043e-02,1.045208459975962151e-01
2.891769999999999982e+03,-4.504037275273889418e-03,9.445707995079372088e-02,1.417772161710231238e-01,3.970859524905370752e-02,3.515962357739289140e-02,9.417227062287987505e-02,5.781954954999601187e-02,1.071054206075316706e-01
2.893849999999999909e+03,-4.628781860659653136e-03,9.426558084103085766e-02,1.424409614849098671e-01,3.990092057713990475e-02,3.671669436505180933e-02,9.488852241198830750e-02,6.022737216055756848e-02,1.080038967403923189e-01
2.895929999999999836e+03,-4.044769511126575234e-03,9.323985289163548573e-02,1.426958139525857927e-01,3.631165419049811605e-02,3.064363825925106588e-02,9.643149475620520217e-02,6.329651649914092015e-02,1.088297328340462333e-01
2.898010000000000218e+03,-3.911451493667686408e-03,9.111799397312983495e-02,1.412075762364310982e-01,3.536208867981228271e-02,2.691529352118576801e-02,9.723288723871126304e-02,6.393111464069681227e-02,1.089818211017254401e-01
2.900090000000000146e+03,-3.728426650942209819e-03,9.168934694242783512e-02,1.419250378048222960e-01,3.567752248071812821e-02,2.897844384239511850e-02,9.806529010328680906e-02,6.575850458472745630e-02,1.113121752916733653e-01
2.902170000000000073e+03,-3.953569314757751640e-03,9.264158730246824236e-02,1.421682188512337630e-01,3.675539351298035690e-02,3.382953611740976280e-02,9.959481795165224527e-02,6.755135937528197743e-02,1.130758697016244901e-01
2.904250000000000000e+03,-4.735248220384499773e-03,9.409903011425342634e-02,1.416619226250760699e-01,3.956643098920949869e-02,3.856243965968884219e-02,1.023918262556867825e-01,6.939244303576583284e-02,1.124643142202347984e-01
2.906329999999999927e+03,-4.981124496242883559e-03,9.236087413710994398e-02,1.393948999281368062e-01,4.102915792445380183e-02,3.791016798607858146e-02,1.025556086593359256e-01,6.865435253000737315e-02,1.111880214697686248e-01
2.908409999999999854e+03,-3.364284878909939991e-03,9.139769886098449148e-02,1.394843968370519938e-01,3.074106479406107928e-02,2.839406205338283751e-02,1.025026804856983553e-01,6.437177422151094119e-02,1.112396246927731813e-01
2.910489999999999782e+03,-1.381754782398214587e-03,9.324597711031365477e-02,1.425853746340051964e-01,2.190186575524009915e-02,2.403152905565981989e-02,1.063338631372539866e-01,6.172588615138055457e-02,1.120617389040975548e-01
2.912559999999999945e+03,-9.208831308320647446e-04,9.729669488633112262e-02,1.454849083501487117e-01,1.919244451635111759e-02,2.470787286629130830e-02,1.124222168894979529e-01,6.132231883079952012e-02,1.125744891795203706e-01
2.914639999999999873e+03,-2.049325972186932798e-03,1.015653093890966363e-01,1.476859876838580166e-01,2.960926394277922646e-02,3.431830626088769320e-02,1.198883393691189958e-01,6.575352932067791978e-02,1.144051586287049144e-01
2.916710000000000036e+03,-3.505409078383897592e-03,1.026968725649052283e-01,1.472566875828439370e-01,4.160894486443535156e-02,4.111003409931213159e-02,1.252252036422445702e-01,6.823810169755145649e-02,1.162129080745687854e-01
2.918789999999999964e+03,-3.101002986804005102e-03,1.032675861298877479e-01,1.470294007928032443e-01,4.445668159457110552e-02,4.175320717809646864e-02,1.287226527020378097e-01,6.663255638050311069e-02,1.164646090651342003e-01
2.920860000000000127e+03,-1.924893659188686712e-03,1.035388651575643026e-01,1.463142586367743025e-01,3.827457710144696601e-02,3.384978762458391854e-02,1.304911422560788847e-01,6.287900327483757212e-02,1.158071099804010295e-01
2.922940000000000055e+03,-1.138316142105577633e-03,1.062354221257798964e-01,1.467740150377876418e-01,3.989618374047786131e-02,3.713024198555071875e-02,1.337681267199866963e-01,6.528933964888709862e-02,1.170962826424596093e-01
2.925010000000000218e+03,-1.993661068542401660e-03,1.056640545409072290e-01,1.449423445529485766e-01,4.541663373211338867e-02,4.280692648039295667e-02,1.347374366138331947e-01,6.587902359518808815e-02,1.165768991552687539e-01
2.927079999999999927e+03,-8.605348369354615112e-04,1.030369757571293482e-01,1.415252266778266321e-01,3.778246378098915059e-02,3.377058593602777492e-02,1.328698505996666335e-01,6.216558823910935117e-02,1.134801639713071963e-01
2.929150000000000091e+03,1.559324648359464160e-03,1.051865098062651632e-01,1.422412767627798391e-01,2.976110636893894434e-02,2.473940319918498110e-02,1.360331497116392951e-01,6.240624025646572537e-02,1.152115709683544514e-01
2.931230000000000018e+03,2.940422422717095530e-03,1.133354599631444248e-01,1.468276453214658606e-01,3.898857752118017883e-02,3.427616455414593533e-02,1.442656155296560272e-01,7.125174767894829064e-02,1.213727886053931476e-01
2.933300000000000182e+03,2.960666393007058139e-03,1.173770509074958807e-01,1.500092141928035527e-01,4.878077389833783417e-02,4.562252643081786407e-02,1.494802739511625900e-01,7.797710784330275091e-02,1.247775341242881586e-01
2.935369999999999891e+03,3.514423086904999716e-03,1.144506990369532351e-01,1.471489729726994378e-01,4.514904076465800498e-02,4.367682834347648424e-02,1.469857161525786049e-01,7.696465735505059191e-02,1.229201128506141188e-01
2.937440000000000055e+03,4.639989774295263936e-03,1.101263320053934153e-01,1.419832941011728578e-01,4.023720307614150893e-02,3.919906490196330140e-02,1.441179690193384322e-01,7.625796066019313590e-02,1.206922367335801494e-01
2.939510000000000218e+03,4.503114561701798690e-03,1.013981888908696005e-01,1.305475836633092079e-01,3.590809671176321827e-02,3.010129841567635300e-02,1.359460238568412360e-01,6.986620665728680846e-02,1.137082737117167397e-01
2.941570000000000164e+03,5.286418655854829840e-03,9.544379779648078099e-02,1.216392243325132294e-01,3.151478965110379726e-02,2.614099909573203151e-02,1.286825250956483702e-01,6.572135482916725835e-02,1.065522190019978915e-01
2.943639999999999873e+03,5.681583677006732391e-03,9.260743462102857815e-02,1.156607667008290874e-01,3.210282737076757681e-02,2.976529062045642215e-02,1.256617351967474483e-01,6.606674241633923861e-02,1.035826251598770398e-01
2.945710000000000036e+03,4.584365280451432878e-03,8.928887984808735190e-02,1.100317167942362895e-01,4.169679124558593047e-02,3.935803894202812014e-02,1.247587692820013860e-01,7.032699627771124562e-02,1.018664550404357605e-01
2.947780000000000200e+03,3.368789095880481144e-03,8.264638401866482298e-02,1.014663273220159645e-01,4.368216548076084282e-02,3.896153114771538223e-02,1.189281721284247695e-01,6.827316798993374181e-02,9.686968167936857443e-02
2.949840000000000146e+03,3.196845836373737870e-03,7.866453255728746152e-02,9.571428524261510473e-02,3.406145318244140768e-02,3.423161491971701831e-02,1.115070026698471439e-01,6.214328747739893827e-02,8.962108517684935771e-02
2.951909999999999854e+03,3.244669648943002138e-03,7.380998699454661971e-02,9.147943579008123438e-02,1.674678865378312342e-02,2.225685248011438633e-02,1.027140898647951606e-01,5.171042361382252595e-02,8.243962142274686988e-02
2.953969999999999800e+03,2.332896451377589053e-03,6.822196169075349370e-02,8.648924866253492050e-02,1.170125763629192156e-02,1.658147883442972342e-02,9.593598886428177097e-02,4.452502391919224700e-02,7.536034114170962750e-02
2.956039999999999964e+03,1.507116739990516097e-03,6.407174688135966467e-02,8.201931636517122148e-02,1.493125920139345975e-02,1.524351194058839315e-02,9.190090831304503771e-02,4.124517860544721359e-02,7.208886850579898642e-02
2.958099999999999909e+03,4.678454727714553840e-04,6.248988368495386053e-02,7.927285849554795150e-02,2.105303343989285703e-02,1.695490850471342154e-02,9.026528583401062511e-02,4.105009138683156367e-02,7.118784199156040493e-02
2.960159999999999854e+03,-5.824370552357863162e-04,5.795348260934141127e-02,7.533170918060690113e-02,1.452762518930039021e-02,1.007890024379037852e-02,8.408703303830108999e-02,3.450090651816394016e-02,6.834184528653947099e-02
2.962230000000000018e+03,-3.348570590414254311e-04,5.589712655771962579e-02,7.300072141344782217e-02,9.981231496229668598e-03,5.368417834662936317e-03,8.114733180957502123e-02,3.154954587801297311e-02,6.721643465446291987e-02
2.964289999999999964e+03,-9.194635801187261981e-05,5.595183181523467192e-02,7.110468294134027201e-02,1.392250704581667053e-02,9.211571685464749193e-03,8.138563876934080954e-02,3.290061224456207467e-02,6.683118644204451286e-02
2.966349999999999909e+03,3.489122170962505320e-04,5.769403808910419929e-02,7.006868562815005141e-02,2.267550074133407173e-02,1.643033929537501825e-02,8.358708253183169679e-02,3.755434787044568956e-02,6.729266707550772553e-02
2.968409999999999854e+03,2.181131385797438482e-04,5.538923957482382032e-02,6.580600780926135207e-02,2.573339928772277324e-02,1.793742196603616973e-02,8.137248187009538114e-02,3.559574325554644425e-02,6.447926212477900210e-02
2.970469999999999800e+03,4.792911141203379244e-04,5.113932391456040699e-02,6.117070189764457766e-02,1.993974069866065457e-02,1.187634332645721297e-02,7.652125131652737222e-02,2.850746301800792179e-02,6.042104526577615764e-02
2.972530000000000200e+03,3.279778447930273289e-04,4.577677588180604357e-02,5.508020502437259436e-02,1.322165645692258140e-02,4.405260129047891549e-03,7.017299720517441997e-02,2.118468493731887059e-02,5.413522501198500536e-02
2.974590000000000146e+03,4.780199006884783275e-04,4.326636084736040083e-02,5.128854150573314979e-02,9.723242377089963417e-03,2.514466952431522462e-03,6.664153890446898598e-02,1.840636811808423964e-02,5.004383617213628566e-02
2.976650000000000091e+03,1.153927998814703593e-03,4.344163298113155186e-02,4.901252091328601318e-02,1.380564211919303383e-02,6.416163759111172260e-03,6.614733108459311395e-02,2.058042349898275489e-02,5.018885359501386312e-02
2.978699999999999818e+03,1.361504546372065139e-03,4.258327459650164404e-02,4.667941397615581189e-02,1.597275740209067735e-02,9.616776215385952620e-03,6.424420358484925209e-02,2.081937064451173242e-02,5.021763446526756464e-02
2.980760000000000218e+03,1.695498069372365635e-03,3.931808410424103561e-02,4.296186308857269376e-02,1.423790260378839101e-02,6.546232283282930886e-03,6.010183289087825398e-02,1.781736924992012930e-02,4.706344061313508242e-02
2.982820000000000164e+03,1.724991205605083677e-03,3.696341879133329539e-02,4.007863130219663228e-02,1.302139193005371134e-02,5.286686841455102287e-03,5.734168790706807572e-02,1.635336595540666169e-02,4.503536249133769515e-02
2.984869999999999891e+03,1.861506972980077335e-03,3.560051006067325302e-02,3.822661783047612977e-02,1.540647341170148232e-02,6.435859320965645058e-03,5.622303176543716474e-02,1.668962328923829369e-02,4.354287583749433949e-02
2.986929999999999836e+03,1.676827382983470116e-03,3.324813400557564275e-02,3.548511683690932367e-02,1.565459826763327192e-02,5.885123160091945693e-03,5.254578057675676067e-02,1.573766415407085173e-02,4.172532454310199507e-02
2.988980000000000018e+03,1.543224801236201676e-03,3.005868190228509415e-02,3.233442784371955148e-02,1.584272177880007709e-02,3.726911433344092667e-03,4.817935314876002628e-02,1.229922548176324779e-02,3.837318848036054553e-02
2.991039999999999964e+03,1.315827350170491877e-03,2.668880914041947203e-02,2.892952911203373542e-02,1.399041367613092918e-02,9.545675429870545403e-04,4.331977807234074773e-02,8.878040207198956146e-03,3.645680048033080045e-02
2.993090000000000146e+03,6.706308442199701569e-04,2.289178249247586852e-02,2.637454845206949061e-02,1.273215499458763521e-02,1.756604111723406719e-03,3.872467769124376957e-02,5.601135155479036037e-03,3.330403857832828912e-02
2.995139999999999873e+03,1.349388116782222757e-04,1.972190878145921658e-02,2.377360106544014473e-02,9.458164468293625907e-03,-4.985765342638524833e-04,3.337710720468865105e-02,1.628866889024607051e-03,2.967438835007360845e-02
2.997199999999999818e+03,4.244245129434269515e-04,1.873083927078525793e-02,2.259666848089114319e-02,5.831120076289383197e-03,-4.950154989784915499e-03,3.045035438334673522e-02,-1.324571461498200847e-03,2.662167572387909992e-02
2.999250000000000000e+03,1.641128705570343849e-03,1.959382983975412745e-02,2.293862885953741257e-02,5.393118053502957837e-03,-5.544019477203027818e-03,2.970204816559394306e-02,-1.212440927117950512e-03,2.685081196769441986e-02
3.001300000000000182e+03,1.388217258193057829e-03,2.109700213649041978e-02,2.403663215816324167e-02,1.243954302976988530e-02,3.937622802036688796e-03,3.023204676281152081e-02,1.586994832887999446e-03,2.877015008855694778e-02
3.003349999999999909e+03,5.119784253435552546e-04,1.935670072244793580e-02,2.321946422811393962e-02,1.607161120417765349e-02,7.229072785859436134e-03,2.785488513379557468e-02,1.723342972271175999e-03,2.888330396582555401e-02
3.005400000000000091e+03,1.142584707560595492e-03,1.741326317735336637e-02,2.226838346232672822e-02,9.909101842409045319e-03,8.427406526385627927e-04,2.497262508938025150e-02,-1.707101272448625223e-03,2.507056313145722762e-02
3.007449999999999818e+03,2.639018592686465797e-03,1.659512931737950822e-02,2.157676704060827039e-02,4.991359270233407600e-03,-4.222068597290604824e-03,2.286694072210107218e-02,-4.020133466051789561e-03,2.267077859851303681e-02
3.009500000000000000e+03,2.611651592248596943e-03,1.682416127490959576e-02,2.099928304599382040e-02,8.939632251451803263e-03,1.530281856644694072e-03,2.191589891260214626e-02,-3.040528635485572825e-03,2.296843218859721814e-02
3.011550000000000182e+03,1.778728425985405190e-03,1.567490370908064881e-02,1.938507724597697893e-02,1.456834362720954915e-02,8.192727959264414772e-03,2.013948048012082284e-02,-9.572564397816174520e-04,2.365109429232974819e-02
3.013590000000000146e+03,1.471087133339949587e-03,1.287114427136199987e-02,1.628752031106512482e-02,1.490960881600049762e-02,7.216289801665560187e-03,1.716593193876375656e-02,-1.824076818503293784e-03,2.148201141372714160e-02
3.015639999999999873e+03,1.435432754608152381e-03,9.776128923318937181e-03,1.203441696542045802e-02,1.084824733729556484e-02,-7.814696645074212245e-04,1.412144779574558279e-02,-4.865941128929662449e-03,1.788821500323422783e-02
3.017690000000000055e+03,1.325072965957008880e-03,6.835681486292301268e-03,8.747392482892635268e-03,5.121070670199360554e-03,-5.119474402358660872e-03,1.106906686758925284e-02,-8.461915830426146659e-03,1.422510397618440003e-02
3.019730000000000018e+03,1.545851417049384172e-03,5.939701158054400652e-03,7.414008411765288242e-03,3.241117800754958825e-03,-2.519441369436114381e-03,9.268321356477239592e-03,-9.152768343704563436e-03,1.210224534340976175e-02
3.021780000000000200e+03,1.941021406432184154e-03,6.138923362511835777e-03,6.738085570165048416e-03,4.062967026579819736e-03,4.516887325714423126e-04,8.338165076651776753e-03,-7.770897755297270608e-03,1.224090290808073356e-02
3.023820000000000164e+03,2.472711999175560699e-03,5.844532319902995959e-03,5.642957071586271293e-03,4.410979708306720336e-03,-2.076160173834388362e-03,7.850152139681487728e-03,-7.697856198090980567e-03,1.086275497824020636e-02
3.025869999999999891e+03,3.113619266944525274e-03,4.662974749102141714e-03,4.475989981170488269e-03,1.676726597938224235e-03,-6.612424655634795145e-03,6.585619751262195704e-03,-9.865908048310521872e-03,9.665335033142961191e-03
3.027909999999999854e+03,4.698926831123884963e-03,4.724144263961354943e-03,4.079282216105852010e-03,3.535882196794671445e-03,-3.755800777151017261e-03,6.427618932994000160e-03,-9.519685162986129753e-03,1.112525162211604017e-02
3.029949999999999818e+03,5.643413418059420317e-03,5.656196547336077123e-03,4.125307275260050796e-03,5.227701842296293006e-03,1.653012666550939154e-04,6.923083434175867149e-03,-7.693835429677062590e-03,1.225839217849051394e-02
3.032000000000000000e+03,6.017898709220642975e-03,6.123162042911190796e-03,4.307736974397685312e-03,7.653937752671960762e-03,2.679391787104841091e-03,7.662566652000419795e-03,-5.067969163805023658e-03,1.226258534497224467e-02
3.034039999999999964e+03,5.647140655966442768e-03,6.178749981482762992e-03,4.092057317631225648e-03,6.736668226268977856e-03,1.325135600322300405e-03,7.343963341104564960e-03,-4.125959588309319019e-03,1.100185027190591844e-02
3.036079999999999927e+03,6.509321303722635788e-03,6.671426971030549637e-03,4.186225208775277463e-03,5.617420464096535213e-03,3.471041295692650283e-04,7.753057460016954047e-03,-4.598739158516087534e-03,1.170962197437946245e-02
3.038119999999999891e+03,7.030249245184983994e-03,7.202309287209681873e-03,4.611983193043206475e-03,5.906665527878952535e-03,1.756449725093260378e-03,8.075651973439875245e-03,-5.195967428729108759e-03,1.250556002676808665e-02
3.040159999999999854e+03,7.579947312651229632e-03,8.233081034075970944e-03,4.691844447101343497e-03,1.021072746904909574e-02,5.913605497778615799e-03,9.584197012703198765e-03,-3.707982275140513095e-03,1.398426548713661843e-02
3.042199999999999818e+03,8.235921352492821604e-03,1.000336043133946522e-02,4.724387720685948450e-03,1.675014668570037543e-02,1.382484950992904707e-02,1.165872655263402828e-02,-5.306621873888738364e-04,1.592835149794729482e-02
3.044239999999999782e+03,9.626735258895638414e-03,1.118617434747347546e-02,4.830427901156079430e-03,1.756854120150231485e-02,1.522517623097519382e-02,1.346407599966449251e-02,6.717828737448899162e-04,1.723963789539038893e-02
3.046280000000000200e+03,9.602725062967713832e-03,1.084226540123994602e-02,4.429673056936661406e-03,1.545860890430648428e-02,1.112505214261367247e-02,1.322979958578810594e-02,-7.466336524268139818e-04,1.635063286636175700e-02
3.048309999999999945e+03,8.342103290629426793e-03,8.908446809977720732e-03,3.195664959651809377e-03,1.206330887990342271e-02,4.779951151784272816e-03,1.149724154003806120e-02,-4.180361463800677177e-03,1.346491890866700902e-02
3.050349999999999909e+03,7.793263437593601906e-03,7.986791028170927426e-03,2.563551679231057100e-03,1.215433674163175076e-02,4.810032584996916903e-03,1.064637168751035069e-02,-4.398290190201359015e-03,1.356784466835801034e-02
3.052389999999999873e+03,8.643196778464173891e-03,8.399970879635225429e-03,2.285845466889225523e-03,1.371587403578762229e-02,5.373578866026323952e-03,1.172166440574047563e-02,-3.817531807496945054e-03,1.421948012795460833e-02
3.054420000000000073e+03,9.554136218851891002e-03,8.438499794692022604e-03,1.834915963512870514e-03,1.216391302351954584e-02,1.299237712618975076e-03,1.274527058206067695e-02,-4.219496588208913532e-03,1.321748365580772099e-02
3.056460000000000036e+03,1.119448972591450403e-02,8.782942500292070104e-03,2.273937596594734732e-03,8.607233754107133233e-03,-2.189379730810416501e-03,1.358388838714572056e-02,-5.496926871061497306e-03,1.310123017678540246e-02
3.058489999999999782e+03,1.233296569787270883e-02,9.821671053590582193e-03,3.160354490878488666e-03,5.503975347818065508e-03,-2.767612412361040303e-03,1.463798872536297389e-02,-3.581757187671183798e-03,1.506739620749020583e-02
3.060530000000000200e+03,1.441694263649912280e-02,1.218169720686049055e-02,3.991309005294743119e-03,8.385233061115597575e-03,2.589335513110795940e-03,1.669485230232948744e-02,-1.583476905708184126e-03,1.671346728811849702e-02
3.062559999999999945e+03,1.500637479988451567e-02,1.288227073469034797e-02,4.052509163514640342e-03,1.174060621875239879e-02,7.359942836649870437e-03,1.751867655576163502e-02,-3.858214278928129293e-04,1.674870900194516676e-02
3.064599999999999909e+03,1.483560026906184312e-02,1.262131995996003050e-02,3.444214516583632771e-03,1.226599254508119186e-02,8.446707248779291785e-03,1.695053297092091737e-02,-1.242134761186654279e-03,1.572546272920334609e-02
3.066630000000000109e+03,1.373474759378365620e-02,1.154018305881815420e-02,2.375825097362358439e-03,9.926934395579348896e-03,4.205402817415788280e-03,1.556385648990921480e-02,-1.191869458132282025e-03,1.524900826556823893e-02
3.068659999999999854e+03,1.587351624489897334e-02,1.310963017559241446e-02,2.939962601407041312e-03,1.225501553592686296e-02,8.423335161321595516e-03,1.592742514845094104e-02,8.604717697229778695e-04,1.590867012929441521e-02
3.070690000000000055e+03,1.789490265617071224e-02,1.437946506041117879e-02,3.179558179587838387e-03,1.568288198644720785e-02,1.249350395527991549e-02,1.657397914925061097e-02,2.840465254749518706e-03,1.500883631336980169e-02
3.072719999999999800e+03,1.956778181513145476e-02,1.441627869429984096e-02,2.775758633161406683e-03,1.325240684252250792e-02,9.961492777510242563e-03,1.560136007032079941e-02,2.661681483996926681e-03,1.492037670971941427e-02
3.074750000000000000e+03,2.051990430592068315e-02,1.478605633585994804e-02,2.236982405564028747e-03,1.324102037623027354e-02,9.971073524455907958e-03,1.466877639711327251e-02,5.016653851753383360e-03,1.650326611674658370e-02
3.076780000000000200e+03,2.249228283310082330e-02,1.617001432071435083e-02,2.367906676734065838e-03,2.035156842260351165e-02,1.810252843462586275e-02,1.470681685459454546e-02,8.197858121077313681e-03,1.756372559582214041e-02
3.078809999999999945e+03,2.325790628623107190e-02,1.612952359721740378e-02,1.993000343868286256e-03,2.328047115439944165e-02,2.030762578464430021e-02,1.424186644986088872e-02,8.241401265842530910e-03,1.568034297854356204e-02
3.080840000000000146e+03,2.371478460224779247e-02,1.550105905323666960e-02,1.940476877502516836e-03,2.075899929192579624e-02,1.716303754138073442e-02,1.338858086797828709e-02,6.513188308213517692e-03,1.611776666689138104e-02
3.082869999999999891e+03,2.323263887735586841e-02,1.509134282017216347e-02,1.333381476261927268e-03,2.083928052615961757e-02,1.545518167631173591e-02,1.288520838171489623e-02,6.636792234491736657e-03,1.740720394178475738e-02
3.084889999999999873e+03,2.421925411381239956e-02,1.524987033905920650e-02,1.485404593908307147e-03,1.856832734707702937e-02,1.371339269004605808e-02,1.287797176577093645e-02,5.748489053825307782e-03,1.692681237119391877e-02
3.086920000000000073e+03,2.712139647454415992e-02,1.779142122273265694e-02,2.550021226995966700e-03,1.920177655738545749e-02,1.686799788853064752e-02,1.444410020951213645e-02,9.549653339770395807e-03,1.846074402369092538e-02
3.088949999999999818e+03,2.958787807511234491e-02,2.067076200376180561e-02,3.689577017591007951e-03,2.547906289689197412e-02,2.553248100651617919e-02,1.663604661907794671e-02,1.480409120320993512e-02,2.002975122427508997e-02
3.090969999999999800e+03,2.895403388994360200e-02,1.962199517307109883e-02,2.238524215841645321e-03,3.148938924585605731e-02,2.681736119651837585e-02,1.612126790619375361e-02,1.512564391679770311e-02,1.900676430487761859e-02
3.093000000000000000e+03,2.826630915308685210e-02,1.793374382426361421e-02,1.417612817824579277e-03,2.763213228064949345e-02,2.232321280310596567e-02,1.464674989771988511e-02,1.208618930999851016e-02,1.741558787850465417e-02
3.095019999999999982e+03,2.883386430643649148e-02,1.842842473791326055e-02,1.460006024304289288e-03,2.568685982726817002e-02,2.218027265433718254e-02,1.398748902336209403e-02,1.252207260052404757e-02,1.934311537710976456e-02
3.097039999999999964e+03,2.893954520364902527e-02,1.874934295106810839e-02,1.920030678749696726e-03,2.532143334263168427e-02,2.269297806087842637e-02,1.354651236235807771e-02,1.264281459798658608e-02,2.059114009907778153e-02
3.099070000000000164e+03,3.014169268678927593e-02,1.953920958370315014e-02,2.613813298476104496e-03,2.533504583958537740e-02,2.375375387916506612e-02,1.374531645573699029e-02,1.289442175227784558e-02,2.010966694294501200e-02
3.101090000000000146e+03,3.337386773252999650e-02,2.317702303910708708e-02,4.183918724108753873e-03,2.952215696618779028e-02,3.183506956202877131e-02,1.649299079358637968e-02,1.791625539612184959e-02,2.225851295802153129e-02
3.103110000000000127e+03,3.562261812410173062e-02,2.462258232690531234e-02,4.184624230389451943e-03,2.985186712086076305e-02,3.170203437628647813e-02,1.716865877603186707e-02,1.886675029368337780e-02,2.215397917564020103e-02
3.105130000000000109e+03,3.706520540323640645e-02,2.554298927172703529e-02,4.246595953917593064e-03,2.984601603545659551e-02,3.096446168035838636e-02,1.726665610670278378e-02,1.921831121948107055e-02,2.153130401109525430e-02
3.107150000000000091e+03,3.984436407972663519e-02,2.732995470654004527e-02,4.642722308142371163e-03,3.122834591003909380e-02,3.214850239345882349e-02,1.868944869644469098e-02,2.262718005309503205e-02,2.197217253650956409e-02
3.109170000000000073e+03,4.226293322411038555e-02,3.058506990309014378e-02,6.119797332772784759e-03,4.051426286111277364e-02,4.374530812028334936e-02,2.132954813971781396e-02,3.002400195668868815e-02,2.546917610486746156e-02
3.111190000000000055e+03,4.212700914545880471e-02,3.032909272985817584e-02,6.284365171059611010e-03,4.205753502480226447e-02,4.531046786523611203e-02,2.111525727035853950e-02,3.052167904948809712e-02,2.523721738353633393e-02
3.113210000000000036e+03,4.225100558977265552e-02,3.064622910675732920e-02,6.650804300299260896e-03,3.889777944406111465e-02,4.426112510195956418e-02,2.093254444718658375e-02,2.799501694939851570e-02,2.338466275166731917e-02
3.115230000000000018e+03,4.527055208491097271e-02,3.222843482828537109e-02,7.209933840722115156e-03,3.790045464379721007e-02,4.340971088884503643e-02,2.196414112579002029e-02,2.979493204354163524e-02,2.542236321387827611e-02
3.117250000000000000e+03,4.798607117986460058e-02,3.396371630335699721e-02,8.637047653017246307e-03,4.015708601543315631e-02,4.727967187679986416e-02,2.357963883866591795e-02,3.376962014774723825e-02,2.938987934289782888e-02
3.119269999999999982e+03,4.956534466372242154e-02,3.545502073502514867e-02,9.126805397523706648e-03,4.251016781206083672e-02,4.999757261211710407e-02,2.471142547256710911e-02,3.548354822312814461e-02,2.968069285587288456e-02
3.121280000000000200e+03,4.945376617685234844e-02,3.501478820025116789e-02,8.306179749651445426e-03,3.888993960016892681e-02,4.456622286922094778e-02,2.482625036065009422e-02,3.320362398548667299e-02,2.578058677730836468e-02
